userid,newsid
8247336,100651247
8247336,100651270
8247996,100650617
8247996,100650488
8248052,100650677
8248052,100650617
8248117,100650261
8248117,100650156
8248189,100649558
8248189,100651809
8248287,100650617
8248287,100650488
8248586,100651950
8248586,100651809
8249027,100651950
8249027,100651809
8249182,100650430
8249182,100650250
8249340,100651276
8249340,100651265
8249349,100651809
8249349,100651659
8249478,100651809
8249478,100651659
8249754,100651372
8249754,100647407
8250613,100652788
8250613,100652447
8250771,100650261
8250771,100650156
8250772,100642309
8250772,100642311
8250792,100649558
8250792,100651809
8251249,100650144
8251249,100650727
8251316,100648717
8251316,100648634
8251813,100650261
8251813,100649558
8252551,100651809
8252551,100651659
8253237,100649558
8253237,100651809
8253618,100650174
8253618,100650156
8253781,100650488
8253781,100650444
8254551,100650444
8254551,100650261
8254840,100650617
8254840,100650488
8255808,100650085
8255808,100649581
8255994,100650156
8255994,100650174
8256108,100649924
8256108,100649853
8256613,100649548
8256613,100649558
8256671,100649558
8256671,100651809
8256732,100650617
8256732,100650488
8256915,100649558
8256915,100651809
8257069,100650261
8257069,100650156
8257194,100650156
8257194,100650174
8258319,100649558
8258319,100651809
8259248,100651247
8259248,100651265
8260207,100650720
8260207,100650696
8260376,100649558
8260376,100651809
8260566,100650174
8260566,100649558
8260603,100650992
8260603,100651276
8260745,100646782
8260745,100646770
8260781,100649558
8260781,100651809
8260861,100650720
8260861,100650696
8261931,100649558
8261931,100651809
8262062,100650261
8262062,100650444
8262294,100650174
8262294,100649558
8262428,100651976
8262428,100651992
8262437,100649924
8262437,100650220
8262645,100651215
8262645,100651048
8262921,100650220
8262921,100650444
8263585,100651215
8263585,100651048
8263737,100649558
8263737,100651809
8264319,100650261
8264319,100650444
8264630,100650677
8264630,100650617
8264908,100650696
8264908,100650617
8265565,100649558
8265565,100651809
8265575,100650696
8265575,100650677
8265586,100651073
8265586,100651265
8265623,100649558
8265623,100651809
8266231,100650696
8266231,100650677
8266611,100648235
8266611,100647931
8267244,100650742
8267244,100650720
8268610,100650261
8268610,100650156
8268750,100651976
8268750,100651992
8268808,100651950
8268808,100653275
8268959,100650742
8268959,100650720
8269123,100651265
8269123,100651247
8269270,100649558
8269270,100651809
8269660,100650488
8269660,100650444
8269705,100650677
8269705,100650617
8269783,100650174
8269783,100650156
8270080,100650617
8270080,100650488
8270128,100649574
8270128,100649558
8270483,100650261
8270483,100650156
8270560,100649558
8270560,100651809
8270658,100646947
8270658,100650144
8270762,100649574
8270762,100649558
8270804,100650156
8270804,100649924
8270846,100651276
8270846,100651265
8270862,100649558
8270862,100651809
8271077,100651048
8271077,100650992
8271567,100649558
8271567,100651809
8272198,100649558
8272198,100651809
8272523,100649558
8272523,100651809
8272812,100650156
8272812,100650174
8273100,100651048
8273100,100650992
8274085,100650696
8274085,100650677
8274321,100646770
8274321,100648503
8274370,100650488
8274370,100650444
8274976,100650696
8274976,100650677
8275038,100649558
8275038,100651809
8275084,100649558
8275084,100651950
8275149,100649853
8275149,100650191
8275231,100649548
8275231,100649558
8275938,100648582
8275938,100648235
8275957,100650677
8275957,100650617
8276155,100649889
8276155,100648883
8276376,100649581
8276376,100649889
8276467,100650156
8276467,100650174
8276630,100650220
8276630,100650444
8277192,100650720
8277192,100650696
8277348,100651215
8277348,100651276
8277467,100650174
8277467,100650156
8277862,100648582
8277862,100648235
8278104,100651027
8278104,100651215
8278434,100649924
8278434,100649853
8278436,100650488
8278436,100650444
8278607,100649924
8278607,100649853
8279031,100650261
8279031,100650156
8279376,100652409
8279376,100652271
8279379,100650992
8279379,100650617
8279815,100649558
8279815,100651809
8280690,100650677
8280690,100650617
8280733,100649558
8280733,100651809
8281612,100649562
8281612,100649548
8282511,100650677
8282511,100650617
8282892,100650720
8282892,100650696
8283454,100650696
8283454,100650677
8284575,100650488
8284575,100650444
8284849,100650261
8284849,100650156
8285030,100650261
8285030,100650156
8285037,100650261
8285037,100650156
8285560,100649924
8285560,100649853
8285582,100650696
8285582,100650677
8286288,100652409
8286288,100652271
8286726,100650720
8286726,100650696
8287078,100649558
8287078,100651809
8288998,100650720
8288998,100650696
8290088,100650444
8290088,100650261
8290381,100651265
8290381,100651247
8290451,100650338
8290451,100651177
8291286,100650444
8291286,100650261
8292001,100650261
8292001,100650156
8292213,100649558
8292213,100651809
8293038,100650151
8293038,100650085
8293350,100650617
8293350,100650488
8294175,100656815
8294175,100657678
8295529,100650677
8295529,100650617
8295742,100650720
8295742,100650742
8295866,100650617
8295866,100650488
8295997,100650720
8295997,100650156
8296175,100650156
8296175,100649924
8296502,100650144
8296502,100649924
8296636,100650742
8296636,100650720
8299078,100651048
8299078,100650992
8299490,100650677
8299490,100650617
8299884,100650992
8299884,100650742
8300136,100650677
8300136,100650617
8300309,100652168
8300309,100652086
8300545,100651809
8300545,100651659
8300771,100653275
8300771,100653104
8300862,100650742
8300862,100650720
8301362,100650696
8301362,100650677
8301729,100650742
8301729,100650720
8301934,100650617
8301934,100650488
8302986,100649924
8302986,100649853
8303074,100649558
8303074,100651809
8303509,100658209
8303509,100650992
8303543,100649924
8303543,100649853
8303544,100650261
8303544,100650156
8304161,100656150
8304161,100656099
8305415,100649558
8305415,100651809
8305599,100649558
8305599,100651809
8305771,100650144
8305771,100649924
8305989,100655123
8305989,100655071
8306284,100649924
8306284,100649853
8306571,100651048
8306571,100650992
8306729,100651247
8306729,100651215
8307439,100651344
8307439,100648752
8308537,100650677
8308537,100650696
8308649,100650156
8308649,100650174
8308758,100656815
8308758,100656616
8308890,100651280
8308890,100650455
8308962,100650488
8308962,100650444
8309004,100649558
8309004,100651809
8309538,100650174
8309538,100650156
8310585,100651265
8310585,100651247
8310912,100651276
8310912,100649558
8311204,100650455
8311204,100650430
8311416,100650677
8311416,100650156
8311454,100650444
8311454,100650261
8311779,100649558
8311779,100651809
8311978,100649558
8311978,100651809
8312821,100649558
8312821,100651809
8314530,100649558
8314530,100651809
8314542,100651880
8314542,100651809
8314844,100649558
8314844,100651809
8315093,100641727
8315093,100638980
8315176,100651809
8315176,100651659
8316656,100650488
8316656,100650444
8318193,100650696
8318193,100650677
8319435,100650156
8319435,100650174
8319822,100651247
8319822,100651215
8320157,100649558
8320157,100651809
8320624,100650156
8320624,100650174
8321405,100651265
8321405,100651215
8322121,100650720
8322121,100650696
8322861,100656364
8322861,100653543
8323512,100642311
8323512,100642609
8323588,100651276
8323588,100651265
8325739,100650677
8325739,100650617
8326370,100650720
8326370,100650696
8328373,100649558
8328373,100651809
8328530,100649558
8328530,100651809
8328640,100649924
8328640,100650250
8329643,100649581
8329643,100649889
8329896,100650085
8329896,100649581
8330549,100650677
8330549,100650617
8332434,100650696
8332434,100650677
8333472,100646555
8333472,100648752
8334400,100651265
8334400,100653853
8335699,100650677
8335699,100650617
8336336,100650444
8336336,100650261
8338401,100651027
8338401,100651242
8339629,100651344
8339629,100652075
8339935,100649558
8339935,100651809
8339946,100651344
8339946,100651469
8340273,100649924
8340273,100649853
8340905,100651265
8340905,100651247
8342557,100651344
8342557,100651360
8342867,100650696
8342867,100650677
8342987,100647712
8342987,100651182
8343016,100651301
8343016,100651104
8343533,100649558
8343533,100651809
8344276,100650742
8344276,100650720
8344689,100650174
8344689,100650156
8345376,100651809
8345376,100651659
8346039,100649558
8346039,100651809
8346351,100649853
8346351,100649574
8346416,100651048
8346416,100650992
8346572,100652788
8346572,100652447
8347428,100649558
8347428,100651809
8347909,100649924
8347909,100649853
8348375,100651215
8348375,100651048
8348812,100650992
8348812,100650720
8349255,100650617
8349255,100650488
8351887,100589409
8351887,100509373
8352539,100651950
8352539,100651809
8353514,100651247
8353514,100651265
8353672,100650720
8353672,100650696
8355714,100651265
8355714,100651247
8356696,100650144
8356696,100649924
8357182,100650261
8357182,100650156
8358174,100651276
8358174,100650742
8361295,100650174
8361295,100650156
8362812,100651613
8362812,100651280
8363010,100651809
8363010,100651659
8364947,100650174
8364947,100650156
8366289,100594328
8366289,100558047
8366935,100650992
8366935,100650742
8368181,100649558
8368181,100651809
8368518,100650720
8368518,100650488
8368519,100650992
8368519,100650742
8368650,100649540
8368650,100655161
8368816,100589409
8368816,100509373
8370079,100651976
8370079,100651992
8372164,100649574
8372164,100651265
8373131,100650992
8373131,100651276
8374357,100650617
8374357,100650488
8378009,100651254
8378009,100651280
8378751,100650444
8378751,100650261
8380031,100650992
8380031,100650488
8380312,100650191
8380312,100650164
8382661,100651809
8382661,100651659
8383197,100651215
8383197,100651048
8384006,100656037
8384006,100656057
8385677,100650488
8385677,100650444
8387822,100650720
8387822,100650488
8388274,100650677
8388274,100650617
8390400,100651265
8390400,100651247
8393326,100642618
8393326,100642311
8393691,100650617
8393691,100650488
8393736,100647627
8393736,100654151
8394743,100650696
8394743,100650677
8397195,100650261
8397195,100649924
8399256,100651182
8399256,100646555
8399616,100652817
8399616,100652788
8401138,100649574
8401138,100649548
8401356,100652086
8401356,100652020
8401559,100650617
8401559,100650488
8401674,100650742
8401674,100650720
8406538,100656616
8406538,100657176
8407592,100649581
8407592,100649562
8408623,100650992
8408623,100650742
8409740,100656037
8409740,100655960
8409860,100651992
8409860,100651976
8411109,100650488
8411109,100650144
8414736,100650156
8414736,100649924
8417765,100650742
8417765,100650720
8417909,100652409
8417909,100652271
8420228,100651976
8420228,100651880
8421943,100650696
8421943,100650677
8424876,100650144
8424876,100649924
8425623,100651659
8425623,100651344
8427389,100649558
8427389,100651809
8428309,100651215
8428309,100651048
8428315,100651048
8428315,100650992
8430342,100651048
8430342,100650992
8433561,100651880
8433561,100651809
8434924,100650144
8434924,100649924
8441002,100650677
8441002,100650617
8443842,100652788
8443842,100652168
8447140,100649558
8447140,100651809
8448551,100650992
8448551,100650742
8449332,100648235
8449332,100647931
8449394,100650677
8449394,100650617
8460530,100651344
8460530,100650992
8462306,100651265
8462306,100651247
8467311,100650696
8467311,100650677
8469456,100649853
8469456,100651265
8487441,100655188
8487441,100655123
8496902,100650696
8496902,100650677
8498535,100650696
8498535,100649558
8498642,100648593
8498642,100648892
8502586,100652966
8502586,100646555
8509111,100650677
8509111,100650617
8510339,100651372
8510339,100650455
8510895,100650696
8510895,100650677
8514402,100652086
8514402,100652020
8514454,100650455
8514454,100650430
8517330,100650455
8517330,100650430
8518708,100620007
8518708,100650507
8521204,100580916
8521204,100567408
8523405,100655297
8523405,100657146
8527154,100650992
8527154,100650742
8537897,100652817
8537897,100652788
8538842,100649558
8538842,100651809
8540937,100651247
8540937,100651048
8569490,100652447
8569490,100652409
8576269,100652447
8576269,100652409
8580797,100642630
8580797,100642684
8587651,100656099
8587651,100653275
8587860,100651976
8587860,100651992
8589105,100628954
8589105,100633983
8589539,100655399
8589539,100655297
8590387,100650677
8590387,100650617
8592319,100650156
8592319,100650174
8598791,100652086
8598791,100652020
8599451,100651265
8599451,100651247
8600495,100650720
8600495,100650696
8601916,100642630
8601916,100642609
8604220,100650444
8604220,100650261
8607364,100651276
8607364,100651265
8607750,100655552
8607750,100653853
8609520,100658670
8609520,100658380
8609538,100650742
8609538,100652817
8613710,100649558
8613710,100651809
8633875,100655181
8633875,100654109
8638529,100651344
8638529,100651276
8640127,100656099
8640127,100656150
8648116,100655052
8648116,100655046
8650858,100649558
8650858,100651809
8667103,100642618
8667103,100642684
8672689,100653275
8672689,100652086
8688653,100651280
8688653,100651254
8696855,100655749
8696855,100647745
8702678,100650677
8702678,100651344
8713800,100651441
8713800,100651254
8717718,100650696
8717718,100650677
8729795,100651992
8729795,100651976
8741285,100652621
8741285,100651772
8747798,100384266
8747798,100485314
8749848,100653785
8749848,100651502
8754040,100651254
8754040,100651270
8760123,100651344
8760123,100651265
8761564,100654455
8761564,100654404
8779849,100653327
8779849,100653275
8812155,100657176
8812155,100657146
8835596,100653275
8835596,100655198
8843316,100653351
8843316,100651344
8862771,100652168
8862771,100652086
8874069,100651809
8874069,100651659
8875568,100651372
8875568,100646770
8877341,100652788
8877341,100652447
8913803,100658797
8913803,100654109
8921031,100656369
8921031,100656099
8923293,100656714
8923293,100654434
8925748,100653327
8925748,100653275
8927594,100650261
8927594,100650156
8930455,100650085
8930455,100652061
8937287,100651920
8937287,100651890
8974562,100650720
8974562,100650696
8977894,100651344
8977894,100651469
8989587,100655367
8989587,100658670
8997358,100649476
8997358,100646879
9000571,100656369
9000571,100656099
9008191,100648778
9008191,100648807
9008253,100649558
9008253,100651809
9008318,100650261
9008318,100649548
9008427,100650156
9008427,100650174
9008577,100649558
9008577,100651809
9008620,100650696
9008620,100650677
9008636,100651265
9008636,100651247
9008833,100650488
9008833,100650444
9008885,100649558
9008885,100651809
9009080,100649574
9009080,100649558
9009119,100649558
9009119,100651809
9009245,100649558
9009245,100651809
9009282,100651950
9009282,100651809
9009391,100650720
9009391,100650696
9009528,100651809
9009528,100651659
9009538,100651950
9009538,100651809
9009627,100650696
9009627,100650677
9009728,100650261
9009728,100650156
9009917,100650677
9009917,100650617
9010070,100649924
9010070,100649853
9010209,100651247
9010209,100651215
9010268,100651809
9010268,100651659
9010287,100650156
9010287,100649924
9010441,100650261
9010441,100650156
9010568,100650144
9010568,100649924
9010652,100650696
9010652,100650677
9010875,100649574
9010875,100651073
9010951,100649548
9010951,100649179
9011052,100649574
9011052,100605900
9011183,100651809
9011183,100651950
9011469,100651182
9011469,100646555
9012182,100651976
9012182,100653351
9012350,100650677
9012350,100650617
9012521,100650488
9012521,100650444
9012548,100651481
9012548,100651830
9012621,100649853
9012621,100649574
9012810,100651950
9012810,100651809
9013059,100647712
9013059,100651182
9013362,100649558
9013362,100651809
9014044,100651048
9014044,100650992
9014334,100650488
9014334,100651809
9014906,100651809
9014906,100651950
9014995,100649558
9014995,100651809
9015030,100649574
9015030,100650164
9015061,100649558
9015061,100651809
9015164,100649924
9015164,100650455
9015323,100650696
9015323,100650677
9016289,100649924
9016289,100649853
9016384,100650144
9016384,100649924
9016523,100649853
9016523,100649574
9016631,100649924
9016631,100649853
9016751,100649558
9016751,100651809
9017030,100650488
9017030,100650444
9017270,100650261
9017270,100650156
9017645,100649558
9017645,100651809
9017870,100646891
9017870,100646821
9017888,100649558
9017888,100651809
9018085,100649574
9018085,100649558
9018410,100650488
9018410,100650444
9018538,100647384
9018538,100646891
9018872,100650720
9018872,100651048
9018897,100650742
9018897,100650174
9019209,100646891
9019209,100646821
9019341,100645359
9019341,100644937
9019517,100650992
9019517,100649924
9019896,100651898
9019896,100651890
9020183,100649558
9020183,100651809
9020220,100651469
9020220,100649558
9020484,100649924
9020484,100649853
9021695,100647672
9021695,100655749
9021766,100642128
9021766,100633531
9022730,100650444
9022730,100650261
9022781,100650261
9022781,100649558
9022882,100648503
9022882,100648611
9023144,100655216
9023144,100655113
9023646,100649558
9023646,100651809
9024058,100651048
9024058,100650992
9024204,100649558
9024204,100651809
9024283,100649558
9024283,100651809
9024300,100650156
9024300,100650174
9024542,100652086
9024542,100652020
9025092,100650696
9025092,100650677
9025132,100650677
9025132,100650617
9025787,100650617
9025787,100650488
9025887,100651265
9025887,100651215
9026227,100650156
9026227,100650174
9026343,100650261
9026343,100650156
9026536,100651397
9026536,100652075
9026938,100652966
9026938,100652919
9027659,100649924
9027659,100649853
9027810,100650488
9027810,100650444
9028077,100651880
9028077,100651809
9028574,100650696
9028574,100650677
9028950,100650617
9028950,100650488
9028951,100650156
9028951,100649924
9029074,100649558
9029074,100651809
9029337,100652409
9029337,100652271
9029722,100650156
9029722,100650174
9029952,100650696
9029952,100650677
9030145,100651048
9030145,100650992
9030355,100650444
9030355,100649558
9030415,100649558
9030415,100651809
9031172,100649558
9031172,100651809
9031289,100649548
9031289,100649558
9031603,100651343
9031603,100651321
9031866,100651469
9031866,100650191
9031892,100650696
9031892,100650677
9032484,100649558
9032484,100651809
9033177,100650174
9033177,100650156
9036427,100650992
9036427,100650742
9036428,100650677
9036428,100650617
9037605,100651182
9037605,100646555
9037852,100650677
9037852,100650617
9038462,100650617
9038462,100650488
9038805,100650488
9038805,100650444
9038910,100650144
9038910,100649924
9039348,100649558
9039348,100651809
9039490,100650488
9039490,100650444
9041142,100649558
9041142,100651809
9041492,100656616
9041492,100656551
9042451,100651027
9042451,100649548
9042484,100649558
9042484,100651809
9042740,100650617
9042740,100650488
9044436,100651247
9044436,100651215
9044942,100651920
9044942,100651397
9045520,100650617
9045520,100650488
9045572,100650156
9045572,100650174
9045869,100650677
9045869,100650617
9046104,100651806
9046104,100651481
9046745,100649924
9046745,100649853
9047071,100652020
9047071,100651992
9047148,100650992
9047148,100651215
9049751,100649314
9049751,100651270
9050595,100649548
9050595,100649179
9052382,100650677
9052382,100650617
9054590,100656627
9054590,100656364
9054833,100651265
9054833,100651247
9054885,100650720
9054885,100650742
9055032,100649889
9055032,100649548
9055460,100658209
9055460,100656037
9055472,100649574
9055472,100649558
9056036,100652121
9056036,100658797
9056363,100650515
9056363,100650488
9056697,100648235
9056697,100647336
9059761,100650261
9059761,100650156
9063722,100658705
9063722,100658822
9064316,100650696
9064316,100650677
9066745,100650742
9066745,100650677
9068147,100651265
9068147,100651247
9068548,100650250
9068548,100650515
9069660,100650261
9069660,100650174
9070254,100649558
9070254,100651809
9071130,100648503
9071130,100648611
9071854,100649924
9071854,100650156
9072471,100650156
9072471,100649924
9072622,100649558
9072622,100651809
9073148,100650696
9073148,100651048
9073695,100653104
9073695,100652935
9074744,100650720
9074744,100651215
9075943,100648235
9075943,100647931
9076573,100638682
9076573,100647712
9077659,100651048
9077659,100650992
9078951,100647745
9078951,100651182
9081644,100650677
9081644,100650617
9085354,100653515
9085354,100646555
9085375,100626820
9085375,100635275
9086416,100649558
9086416,100651809
9086721,100650488
9086721,100650444
9087160,100651809
9087160,100651659
9088491,100658380
9088491,100658670
9092022,100651344
9092022,100648752
9093026,100652409
9093026,100652271
9093172,100650742
9093172,100650488
9094060,100647745
9094060,100647712
9095396,100651344
9095396,100651276
9103403,100642684
9103403,100642301
9106058,100653275
9106058,100655833
9126214,100650742
9126214,100650720
9131177,100652621
9131177,100654990
9134031,100653275
9134031,100653104
9134771,100645320
9134771,100652911
9141894,100658399
9141894,100658318
9145483,100651659
9145483,100651276
9152635,100651344
9152635,100651276
9158801,100590562
9158801,100628508
9159691,100655860
9159691,100654109
9172355,100655860
9172355,100658012
9173492,100656714
9173492,100651676
9180276,100654429
9180276,100654438
9184350,100654109
9184350,100651913
9185056,100652200
9185056,100652130
9187274,100658797
9187274,100658380
9195680,100652621
9195680,100655844
9199791,100652409
9199791,100652271
9200451,100647672
9200451,100653515
9203271,100648235
9203271,100647931
9203354,100653892
9203354,100653933
9214196,100653892
9214196,100653853
9250443,100647627
9250443,100652369
9265930,100658175
9265930,100658670
9266263,100490546
9266263,100496904
9266659,100651344
9266659,100651276
9266780,100649558
9266780,100651809
9267012,100616844
9267012,100651613
9267714,100651048
9267714,100650992
9267829,100650696
9267829,100650677
9267892,100650488
9267892,100650444
9267894,100648582
9267894,100648235
9268415,100650250
9268415,100650617
9269039,100650992
9269039,100650742
9269234,100650677
9269234,100650617
9269395,100650617
9269395,100650488
9269880,100651276
9269880,100651265
9270074,100650488
9270074,100650444
9270112,100649558
9270112,100651880
9270664,100651976
9270664,100651992
9270799,100279412
9270799,100265534
9270877,100651048
9270877,100650992
9271383,100651215
9271383,100650992
9271526,100650677
9271526,100650617
9271835,100651265
9271835,100651247
9271916,100648235
9271916,100648768
9271972,100651048
9271972,100650992
9272066,100650261
9272066,100650156
9272595,100651215
9272595,100651048
9273052,100642630
9273052,100642309
9273146,100651920
9273146,100649064
9273454,100651276
9273454,100651265
9273738,100648235
9273738,100647931
9274042,100646821
9274042,100646778
9274407,100650742
9274407,100650720
9274519,100649924
9274519,100649853
9274729,100596271
9274729,100538382
9274782,100649853
9274782,100649574
9274826,100650992
9274826,100650742
9274913,100651215
9274913,100651048
9274945,100648634
9274945,100617522
9274976,100650174
9274976,100650156
9275216,100496586
9275216,100368315
9275614,100650992
9275614,100650742
9275757,100650677
9275757,100650689
9276008,100651344
9276008,100645310
9276097,100648634
9276097,100648582
9276910,100655833
9276910,100658670
9277231,100653327
9277231,100648984
9278711,100650617
9278711,100650488
9278781,100642618
9278781,100642302
9278864,100651048
9278864,100650992
9279591,100650742
9279591,100650720
9279645,100642301
9279645,100586036
9279822,100649558
9279822,100651976
9279991,100649558
9279991,100651976
9280802,100652447
9280802,100652409
9280929,100650696
9280929,100650677
9282996,100650992
9282996,100650742
9283084,100651048
9283084,100650992
9283943,100622922
9283943,100605656
9284068,100650720
9284068,100650696
9284354,100648235
9284354,100647931
9284946,100642311
9284946,100642302
9285017,100650677
9285017,100650617
9287428,100650174
9287428,100651976
9287553,100651992
9287553,100652086
9288797,100649558
9288797,100651976
9289144,100653275
9289144,100653104
9289158,100650677
9289158,100650617
9289759,100648235
9289759,100647931
9290469,100651276
9290469,100651265
9290824,100651215
9290824,100651048
9290851,100650444
9290851,100650261
9291572,100651247
9291572,100651344
9292069,100649558
9292069,100651809
9292634,100652020
9292634,100651992
9292640,100635894
9292640,100651982
9292962,100245112
9292962,100597936
9293000,100650742
9293000,100650720
9293832,100650992
9293832,100650742
9294157,100651182
9294157,100646555
9298307,100647931
9298307,100647907
9298365,100649558
9298365,100651976
9301222,100650444
9301222,100650261
9303799,100658705
9303799,100654602
9304014,100651182
9304014,100646555
9304034,100652312
9304034,100652322
9304186,100651858
9304186,100650826
9305885,100648011
9305885,100648022
9306863,100656099
9306863,100656150
9310058,100647232
9310058,100647235
9311562,100656150
9311562,100656099
9312379,100652061
9312379,100651880
9314507,100642609
9314507,100642684
9315418,100651934
9315418,100651806
9316229,100652865
9316229,100652799
9316422,100651215
9316422,100651048
9319507,100648820
9319507,100647659
9320382,100650552
9320382,100658670
9320954,100612714
9320954,100612707
9321487,100653515
9321487,100656987
9324902,100650555
9324902,100656679
9329535,100649558
9329535,100651976
9330904,100650488
9330904,100650444
9334384,100650992
9334384,100650617
9335978,100480131
9335978,100489529
9342073,100653104
9342073,100652935
9354994,100656369
9354994,100656099
9355826,100642311
9355826,100642609
9376485,100654109
9376485,100651337
9376752,100653104
9376752,100652935
9386280,100514952
9386280,100654411
9390302,100656223
9390302,100657012
9391527,100651265
9391527,100651247
9395893,100658467
9395893,100658476
9402974,100654599
9402974,100658797
9406480,100647712
9406480,100651182
9408869,100653740
9408869,100654411
9412880,100655455
9412880,100655407
9417963,100655369
9417963,100655407
9421155,100652121
9421155,100652139
9427068,100656714
9427068,100655380
9444053,100651247
9444053,100651270
9445493,100656037
9445493,100655960
9451806,100650696
9451806,100650677
9452076,100645503
9452076,100645485
9452157,100651048
9452157,100650992
9452216,100650261
9452216,100650156
9452368,100650444
9452368,100650261
9452749,100650720
9452749,100650696
9452766,100641727
9452766,100646080
9453058,100651048
9453058,100650992
9453117,100491201
9453117,100491420
9453299,100645716
9453299,100649193
9453997,100503663
9453997,100440718
9454273,100651247
9454273,100651215
9454329,100650617
9454329,100650488
9454359,100650191
9454359,100650250
9454733,100628954
9454733,100626557
9454994,100650677
9454994,100650617
9455912,100648968
9455912,100648778
9456391,100652919
9456391,100653515
9456728,100650156
9456728,100650174
9456925,100650191
9456925,100650164
9457160,100650720
9457160,100650696
9457878,100156612
9457878,100596125
9458235,100650617
9458235,100650488
9458679,100649558
9458679,100651976
9458761,100651809
9458761,100650156
9458767,100648968
9458767,100648778
9458923,100650617
9458923,100650488
9459162,100651976
9459162,100651992
9459196,100650992
9459196,100650742
9459457,100654434
9459457,100656591
9459700,100651987
9459700,100652121
9461034,100650488
9461034,100650444
9461490,100650488
9461490,100650444
9463377,100651276
9463377,100650720
9463717,100621600
9463717,100617575
9465158,100650617
9465158,100650488
9465289,100652369
9465289,100652826
9465691,100655351
9465691,100655104
9465850,100651913
9465850,100651898
9465900,100658670
9465900,100654112
9467095,100649924
9467095,100649853
9468005,100649558
9468005,100651976
9468118,100652461
9468118,100651397
9469137,100652596
9469137,100651920
9469849,100649574
9469849,100649558
9469893,100572772
9469893,100593196
9470820,100654151
9470820,100655692
9471402,100649558
9471402,100651809
9471682,100646555
9471682,100640893
9472724,100652061
9472724,100652236
9474614,100648048
9474614,100651405
9478452,100651048
9478452,100650992
9479283,100649924
9479283,100650144
9479388,100652788
9479388,100652447
9479534,100648976
9479534,100648892
9481698,100651397
9481698,100651913
9482658,100651215
9482658,100650742
9485423,100651344
9485423,100651265
9487239,100651048
9487239,100650992
9488192,100652121
9488192,100653323
9488830,100650720
9488830,100650444
9489915,100648778
9489915,100648807
9490972,100650060
9490972,100654112
9491215,100462467
9491215,100460797
9494370,100658822
9494370,100647627
9497413,100590562
9497413,100265806
9497646,100650488
9497646,100650261
9497682,100647712
9497682,100647745
9508641,100650368
9508641,100652100
9510885,100647627
9510885,100658705
9513107,100648013
9513107,100647627
9513188,100649193
9513188,100610877
9520818,100652121
9520818,100652826
9526793,100652086
9526793,100652020
9526874,100658797
9526874,100658670
9531397,100656737
9531397,100652074
9533210,100656037
9533210,100655733
9536012,100646555
9536012,100640893
9540165,100650368
9540165,100650357
9543507,100655733
9543507,100655960
9548170,100654432
9548170,100654816
9553797,100655380
9553797,100658670
9561989,100654109
9561989,100656411
9573915,100655399
9573915,100655375
9578401,100655380
9578401,100654109
9597441,100655380
9597441,100654109
9606467,100654455
9606467,100658670
9616068,100658670
9616068,100651676
9622943,100652121
9622943,100653093
9625616,100631777
9625616,100631587
9625738,100656714
9625738,100656622
9626232,100499791
9626232,100507472
9626382,100651215
9626382,100650174
9626803,100641244
9626803,100640236
9627261,100650720
9627261,100650696
9627527,100429266
9627527,100460797
9628270,100651254
9628270,100648968
9628418,100656709
9628418,100658670
9628956,100639382
9628956,100638366
9629783,100652817
9629783,100652935
9630639,100616844
9630639,100575399
9632516,100606427
9632516,100526250
9633779,100652139
9633779,100651987
9634546,100651247
9634546,100651215
9635490,100647745
9635490,100647672
9637069,100331918
9637069,100647587
9637752,100640893
9637752,100646555
9637966,100649558
9637966,100651809
9638842,100651265
9638842,100651247
9639251,100650156
9639251,100650144
9639759,100647745
9639759,100652998
9640503,100651182
9640503,100653515
9643112,100508142
9643112,100490781
9644463,100651344
9644463,100651247
9646001,100652086
9646001,100652020
9646034,100652817
9646034,100652447
9646124,100656037
9646124,100655960
9646166,100589628
9646166,100453655
9651572,100652998
9651572,100650164
9651762,100656099
9651762,100657176
9652076,100505849
9652076,100653750
9652077,100655170
9652077,100655399
9652518,100653515
9652518,100652966
9655753,100651048
9655753,100650720
9658021,100595013
9658021,100105291
9659683,100647672
9659683,100652919
9659877,100651247
9659877,100651215
9660950,100651344
9660950,100645962
9661576,100651970
9661576,100651613
9662734,100651344
9662734,100650144
9663237,100647712
9663237,100653515
9664393,100651992
9664393,100651976
9666388,100653878
9666388,100653920
9668122,100653720
9668122,100653597
9672859,100612712
9672859,100638641
9673653,100652461
9673653,100652850
9682418,100654438
9682418,100656207
9689926,100653515
9689926,100640893
9691476,100656329
9691476,100654109
9691537,100652409
9691537,100652271
9692537,100654509
9692537,100651322
9697370,100623020
9697370,100193138
9698107,100623118
9698107,100623033
9701488,100390021
9701488,100469363
9701688,100653275
9701688,100653403
9702848,100649558
9702848,100654204
9702976,100651182
9702976,100652966
9703571,100653275
9703571,100653104
9709230,100647712
9709230,100653515
9715241,100653298
9715241,100655380
9718731,100655188
9718731,100655071
9721448,100651337
9721448,100652886
9730517,100643574
9730517,100657283
9746214,100656714
9746214,100656737
9747565,100658705
9747565,100658822
9757330,100652020
9757330,100651976
9760365,100651676
9760365,100602587
9782007,100654509
9782007,100657775
9801922,100654109
9801922,100655380
9814317,100658399
9814317,100658380
9820069,100658670
9820069,100658797
9830348,100655049
9830348,100655062
9853872,100656714
9853872,100656737
9888459,100651976
9888459,100651880
9899908,100652168
9899908,100652086
9900090,100651659
9900090,100649558
9900220,100650720
